Time sec,Extension mm,Strain 1 %,Load N,Tensile stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Tensile extension mm,Tensile strain %,Displacement (Strain 1) mm,True strain %,Corrected Position mm,Tenacity gf/tex,True stress Pa
0,0.2822662,26.22865,305.8764,16.16426,0,0,0,0,0,0.2822662,0.3714029,6.557162,0.3707149,0.2822662,311.9071,16224300
0.05,0.2881853,26.26918,390.9262,20.65878,0,0,0,0,0,0.2881854,0.3791912,6.567296,0.3784741,0.2881853,398.6338,20737120
0.1,0.2897399,26.24847,428.0981,22.62316,0,0,0,0,0,0.2897399,0.3812367,6.562119,0.3805118,0.2897399,436.5386,22709410
0.15,0.2898595,26.22119,430.8606,22.76915,0,0,0,0,0,0.2898594,0.381394,6.555296,0.3806686,0.2898595,439.3555,22855990
0.2,0.2898595,26.29585,429.478,22.69608,0,0,0,0,0,0.2898594,0.381394,6.573964,0.3806686,0.2898595,437.9456,22782640
0.25,0.2898595,26.20681,428.4393,22.64119,0,0,0,0,0,0.2898594,0.381394,6.551702,0.3806686,0.2898595,436.8864,22727540
0.3,0.2898595,26.27834,428.0993,22.62322,0,0,0,0,0,0.2898594,0.381394,6.569584,0.3806686,0.2898595,436.5398,22709510
0.35,0.2898595,26.22751,426.8314,22.55622,0,0,0,0,0,0.2898594,0.381394,6.556878,0.3806686,0.2898595,435.2469,22642250
0.4,0.2898595,26.27263,426.2149,22.52365,0,0,0,0,0,0.2898594,0.381394,6.568158,0.3806686,0.2898595,434.6183,22609550
0.45,0.2899192,26.22912,425.6235,22.49239,0,0,0,0,0,0.2899192,0.3814727,6.557279,0.3807469,0.2899192,434.0152,22578190
0.5,0.2901584,26.24895,425.1833,22.46913,0,0,0,0,0,0.2901584,0.3817874,6.562238,0.3810604,0.2901584,433.5663,22554910
0.55,0.2906965,26.26411,429.6727,22.70637,0,0,0,0,0,0.2906965,0.3824954,6.566028,0.3817657,0.2906965,438.1442,22793220
0.6,0.2915336,26.23123,436.9495,23.09092,0,0,0,0,0,0.2915335,0.3835968,6.557807,0.3828629,0.2915336,445.5645,23179500
0.6500001,0.2924304,26.25996,449.7522,23.76749,0,0,0,0,0,0.2924304,0.3847768,6.564989,0.3840385,0.2924304,458.6197,23858940
0.7000001,0.2933272,26.23172,462.5968,24.44627,0,0,0,0,0,0.2933272,0.3859569,6.557929,0.385214,0.2933272,471.7175,24540620
0.7500001,0.2942241,26.28114,474.2448,25.06182,0,0,0,0,0,0.2942241,0.387137,6.570286,0.3863895,0.2942241,483.5951,25158840
0.8,0.2951209,26.21033,486.9382,25.73261,0,0,0,0,0,0.2951209,0.388317,6.552582,0.387565,0.2951209,496.5388,25832540
0.85,0.2960178,26.27027,497.6317,26.29772,0,0,0,0,0,0.2960178,0.3894971,6.567568,0.3887405,0.2960178,507.4431,26400150
0.9000001,0.2968548,26.24833,509.447,26.92211,0,0,0,0,0,0.2968549,0.3905985,6.562083,0.3898376,0.2968548,519.4914,27027260
0.9500001,0.2976919,26.242,519.3568,27.4458,0,0,0,0,0,0.2976919,0.3916999,6.560501,0.3909347,0.2976919,529.5966,27553300
1,0.2985289,26.24929,529.7499,27.99503,0,0,0,0,0,0.2985289,0.3928012,6.562323,0.3920318,0.2985289,540.1945,28104990
1.05,0.299366,26.2462,541.6121,28.62189,0,0,0,0,0,0.299366,0.3939026,6.561549,0.3931288,0.299366,552.2906,28734640
1.1,0.3001432,26.26555,550.021,29.06627,0,0,0,0,0,0.3001432,0.3949253,6.566387,0.3941476,0.3001432,560.8654,29181060
1.15,0.3009205,26.21042,560.5269,29.62146,0,0,0,0,0,0.3009205,0.3959481,6.552605,0.3951663,0.3009205,571.5784,29738740
1.2,0.3018173,26.28769,571.547,30.20383,0,0,0,0,0,0.3018174,0.3971281,6.571924,0.3963416,0.3018173,582.8158,30323780
1.25,0.3027142,26.22947,583.4735,30.83409,0,0,0,0,0,0.3027142,0.3983081,6.557368,0.397517,0.3027142,594.9774,30956910
1.3,0.3035512,26.25207,594.3715,31.41,0,0,0,0,0,0.3035513,0.3994095,6.563018,0.398614,0.3035512,606.0903,31535460
1.35,0.3044481,26.25173,604.8496,31.96373,0,0,0,0,0,0.3044481,0.4005896,6.562932,0.3997894,0.3044481,616.7749,32091770
1.4,0.3052851,26.24446,616.9152,32.60134,0,0,0,0,0,0.3052851,0.401691,6.561116,0.4008863,0.3052851,629.0784,32732300
1.45,0.306182,26.26088,629.2811,33.25483,0,0,0,0,0,0.306182,0.402871,6.56522,0.4020617,0.306182,641.6882,33388800
1.5,0.3069592,26.22507,639.514,33.79559,0,0,0,0,0,0.3069592,0.4038937,6.556267,0.4030803,0.3069592,652.1227,33932090
1.55,0.3077963,26.27688,650.3661,34.36908,0,0,0,0,0,0.3077963,0.4049951,6.569221,0.4041772,0.3077963,663.1888,34508270
1.6,0.3085735,26.22741,661.3828,34.95126,0,0,0,0,0,0.3085735,0.4060178,6.556854,0.4051958,0.3085735,674.4227,35093170
1.65,0.3094106,26.26241,671.4324,35.48234,0,0,0,0,0,0.3094106,0.4071192,6.565604,0.4062927,0.3094106,684.6705,35626800
1.7,0.3101879,26.23567,681.6116,36.02027,0,0,0,0,0,0.3101878,0.4081419,6.558917,0.4073113,0.3101879,695.0504,36167290
1.75,0.3109652,26.26156,691.4779,36.54166,0,0,0,0,0,0.3109652,0.4091647,6.565389,0.4083299,0.3109652,705.1112,36691180
1.8,0.3118022,26.24464,701.5815,37.0756,0,0,0,0,0,0.3118022,0.410266,6.561159,0.4094267,0.3118022,715.4141,37227710
1.85,0.312699,26.24443,712.7407,37.66531,0,0,0,0,0,0.312699,0.4114461,6.561106,0.4106019,0.312699,726.7933,37820290
1.9,0.3135958,26.26417,724.2289,38.27242,0,0,0,0,0,0.3135959,0.4126261,6.566043,0.4117771,0.3135958,738.508,38430340
1.95,0.3144329,26.23171,735.2138,38.85292,0,0,0,0,0,0.3144329,0.4137275,6.557928,0.412874,0.3144329,749.7095,39013670
2,0.31527,26.26445,746.0946,39.42792,0,0,0,0,0,0.31527,0.4148289,6.566112,0.4139709,0.31527,760.8047,39591480
2.05,0.316107,26.23604,756.7501,39.99102,0,0,0,0,0,0.316107,0.4159303,6.55901,0.4150677,0.316107,771.6703,40157360
2.1,0.3170039,26.26429,768.7643,40.62592,0,0,0,0,0,0.3170039,0.4171104,6.566073,0.4162429,0.3170039,783.9214,40795380
2.15,0.3178409,26.23365,780.1076,41.22537,0,0,0,0,0,0.3178409,0.4182118,6.558413,0.4173397,0.3178409,795.4884,41397780
2.2,0.3186182,26.25958,791.7106,41.83854,0,0,0,0,0,0.3186182,0.4192345,6.564896,0.4183581,0.3186182,807.3201,42013940
2.25,0.3194552,26.24991,802.8122,42.42521,0,0,0,0,0,0.3194552,0.4203359,6.562478,0.4194549,0.3194552,818.6406,42603530
2.3,0.3202325,26.24156,812.0369,42.91269,0,0,0,0,0,0.3202325,0.4213586,6.56039,0.4204733,0.3202325,828.0472,43093510
2.35,0.3210098,26.2595,822.6349,43.47275,0,0,0,0,0,0.3210098,0.4223813,6.564875,0.4214917,0.3210098,838.8541,43656370
2.4,0.321787,26.23842,832.1134,43.97365,0,0,0,0,0,0.3217871,0.423404,6.559606,0.4225102,0.321787,848.5196,44159840
2.45,0.3226241,26.26337,843.5252,44.57672,0,0,0,0,0,0.3226241,0.4245054,6.565843,0.4236069,0.3226241,860.1563,44765950
2.5,0.3235209,26.22991,854.5881,45.16134,0,0,0,0,0,0.323521,0.4256855,6.557477,0.424782,0.3235209,871.4374,45353590
2.55,0.324358,26.26502,866.141,45.77187,0,0,0,0,0,0.324358,0.4267868,6.566255,0.4258787,0.324358,883.218,45967210
2.6,0.3252548,26.24304,877.6863,46.38198,0,0,0,0,0,0.3252548,0.4279669,6.56076,0.4270537,0.3252548,894.991,46580480
2.65,0.3260919,26.24427,888.0062,46.92735,0,0,0,0,0,0.3260919,0.4290682,6.561069,0.4281504,0.3260919,905.5143,47128700
2.7,0.3269887,26.25767,899.7212,47.54644,0,0,0,0,0,0.3269887,0.4302483,6.564417,0.4293254,0.3269887,917.4603,47751000
2.75,0.3278258,26.24414,910.8522,48.13466,0,0,0,0,0,0.3278258,0.4313497,6.561035,0.430422,0.3278258,928.8107,48342290
2.8,0.3286628,26.25806,921.6687,48.70626,0,0,0,0,0,0.3286628,0.4324511,6.564514,0.4315187,0.3286628,939.8405,48916900
2.85,0.3294401,26.23624,931.9838,49.25138,0,0,0,0,0,0.3294401,0.4334738,6.55906,0.432537,0.3294401,950.359,49464870
2.9,0.3302771,26.26764,942.861,49.82619,0,0,0,0,0,0.3302771,0.4345752,6.566909,0.4336336,0.3302771,961.4507,50042720
2.95,0.3310544,26.23469,954.1186,50.4211,0,0,0,0,0,0.3310544,0.4355979,6.558672,0.4346519,0.3310544,972.9302,50640740
3,0.3318317,26.25281,963.9335,50.93978,0,0,0,0,0,0.3318317,0.4366207,6.563203,0.4356702,0.3318317,982.9386,51162200
3.05,0.3326688,26.24856,973.2452,51.43187,0,0,0,0,0,0.3326688,0.437722,6.562139,0.4367668,0.3326688,992.434,51657000
3.1,0.3335656,26.24933,984.2767,52.01484,0,0,0,0,0,0.3335656,0.4389021,6.562334,0.4379417,0.3335656,1003.683,52243130
3.15,0.3344624,26.25321,996.0152,52.63517,0,0,0,0,0,0.3344624,0.4400821,6.563303,0.4391166,0.3344624,1015.653,52866800
3.2,0.3352994,26.24056,1006.133,53.16987,0,0,0,0,0,0.3352994,0.4411835,6.560139,0.4402131,0.3352994,1025.971,53404440
3.25,0.3361365,26.26414,1016.47,53.71609,0,0,0,0,0,0.3361365,0.4422849,6.566036,0.4413097,0.3361365,1036.511,53953670
3.3,0.3369736,26.23574,1027.804,54.31504,0,0,0,0,0,0.3369736,0.4433863,6.558934,0.4424062,0.3369736,1048.068,54555870
3.35,0.3378704,26.25943,1037.958,54.85165,0,0,0,0,0,0.3378704,0.4445663,6.564858,0.443581,0.3378704,1058.422,55095500
3.4,0.3387075,26.24474,1048.488,55.40812,0,0,0,0,0,0.3387075,0.4456677,6.561185,0.4446776,0.3387075,1069.16,55655060
3.45,0.3394847,26.25372,1057.934,55.9073,0,0,0,0,0,0.3394847,0.4466904,6.56343,0.4456957,0.3394847,1078.792,56157040
3.5,0.3403218,26.24525,1068.134,56.44635,0,0,0,0,0,0.3403218,0.4477918,6.561311,0.4467922,0.3403218,1089.194,56699110
3.55,0.341099,26.24859,1077.945,56.9648,0,0,0,0,0,0.3410991,0.4488145,6.562147,0.4478104,0.341099,1099.198,57220470
3.6,0.3418165,26.25243,1087.851,57.48831,0,0,0,0,0,0.3418165,0.4497586,6.563108,0.4487502,0.3418165,1109.3,57746870
3.65,0.3425938,26.24348,1098.045,58.02702,0,0,0,0,0,0.3425938,0.4507813,6.560871,0.4497683,0.3425938,1119.695,58288600
3.7,0.3434906,26.25966,1107.737,58.53916,0,0,0,0,0,0.3434906,0.4519613,6.564915,0.4509431,0.3434906,1129.577,58803740
3.75,0.3443875,26.23887,1118.871,59.12759,0,0,0,0,0,0.3443875,0.4531414,6.559717,0.4521178,0.3443875,1140.931,59395530
3.8,0.3452245,26.26164,1130.716,59.75354,0,0,0,0,0,0.3452245,0.4542428,6.56541,0.4532142,0.3452245,1153.01,60024960
3.85,0.3460616,26.23453,1140.92,60.29279,0,0,0,0,0,0.3460616,0.4553442,6.558633,0.4543106,0.3460616,1163.415,60567330
3.9,0.3468986,26.26576,1150.865,60.81834,0,0,0,0,0,0.3468986,0.4564456,6.566441,0.455407,0.3468986,1173.556,61095940
3.95,0.3477955,26.23853,1161.039,61.35596,0,0,0,0,0,0.3477955,0.4576256,6.559632,0.4565817,0.3477955,1183.93,61636740
4,0.3486923,26.25148,1171.231,61.89455,0,0,0,0,0,0.3486923,0.4588057,6.562871,0.4577564,0.3486923,1194.323,62178520
4.05,0.3494696,26.25176,1182.616,62.49623,0,0,0,0,0,0.3494695,0.4598284,6.562941,0.4587744,0.3494696,1205.933,62783600
4.1,0.3502468,26.24319,1192.535,63.02039,0,0,0,0,0,0.3502468,0.4608511,6.560798,0.4597924,0.3502468,1216.047,63310820
4.15,0.3510839,26.25482,1201.907,63.51564,0,0,0,0,0,0.3510839,0.4619525,6.563705,0.4608888,0.3510839,1225.604,63809060
4.2,0.3518611,26.24015,1211.846,64.04092,0,0,0,0,0,0.3518611,0.4629752,6.560038,0.4619067,0.3518611,1235.74,64337420
4.25,0.3526384,26.2617,1221.734,64.56342,0,0,0,0,0,0.3526384,0.4639979,6.565425,0.4629248,0.3526384,1245.822,64862990
4.3,0.3534755,26.23815,1231.42,65.07533,0,0,0,0,0,0.3534755,0.4650993,6.559538,0.4640211,0.3534755,1255.699,65377990
4.35,0.3543723,26.25854,1242.101,65.63975,0,0,0,0,0,0.3543723,0.4662794,6.564635,0.4651956,0.3543723,1266.591,65945820
4.4,0.3552691,26.24423,1253.131,66.22266,0,0,0,0,0,0.3552691,0.4674594,6.561056,0.4663702,0.3552691,1277.838,66532220
4.45,0.3561062,26.25263,1264.808,66.8397,0,0,0,0,0,0.3561062,0.4685608,6.563159,0.4674665,0.3561062,1289.745,67152880
4.5,0.3569432,26.24542,1275.179,67.38776,0,0,0,0,0,0.3569432,0.4696622,6.561355,0.4685627,0.3569432,1300.32,67704260
4.55,0.3578401,26.25058,1285.717,67.94466,0,0,0,0,0,0.3578401,0.4708422,6.562644,0.4697373,0.3578401,1311.066,68264570
4.6,0.3587369,26.25034,1296.896,68.53541,0,0,0,0,0,0.3587369,0.4720223,6.562585,0.4709118,0.3587369,1322.465,68858910
4.65,0.359574,26.24519,1307.803,69.11184,0,0,0,0,0,0.359574,0.4731237,6.561296,0.472008,0.359574,1333.588,69438820
4.7,0.3603513,26.25571,1316.301,69.56089,0,0,0,0,0,0.3603513,0.4741464,6.563928,0.4730259,0.3603513,1342.253,69890710
4.75,0.3611285,26.24533,1325.982,70.07251,0,0,0,0,0,0.3611285,0.4751691,6.561333,0.4740437,0.3611285,1352.125,70405470
4.8,0.3619656,26.2515,1335.41,70.57076,0,0,0,0,0,0.3619656,0.4762705,6.562874,0.4751399,0.3619656,1361.74,70906870
4.85,0.3627428,26.24829,1345.294,71.09306,0,0,0,0,0,0.3627428,0.4772932,6.562073,0.4761578,0.3627428,1371.818,71432380
4.9,0.3635201,26.25478,1354.685,71.58932,0,0,0,0,0,0.3635201,0.4783159,6.563695,0.4771757,0.3635201,1381.394,71931750
4.95,0.3643571,26.24356,1364.748,72.12111,0,0,0,0,0,0.3643571,0.4794173,6.56089,0.4782718,0.3643571,1391.655,72466870
5,0.365254,26.25095,1375.399,72.68398,0,0,0,0,0,0.365254,0.4805973,6.562738,0.4794462,0.365254,1402.516,73033290
5.05,0.366091,26.25301,1387.066,73.30052,0,0,0,0,0,0.366091,0.4816988,6.563252,0.4805423,0.366091,1414.413,73653610
5.1,0.3669281,26.24207,1397.269,73.83971,0,0,0,0,0,0.3669281,0.4828001,6.560517,0.4816384,0.3669281,1424.818,74196210
5.15,0.3677652,26.25955,1407.453,74.37788,0,0,0,0,0,0.3677652,0.4839015,6.564888,0.4827345,0.3677652,1435.202,74737800
5.2,0.3686022,26.24442,1418.467,74.95995,0,0,0,0,0,0.3686022,0.4850029,6.561105,0.4838305,0.3686022,1446.434,75323500
5.25,0.369499,26.25753,1429.223,75.52837,0,0,0,0,0,0.369499,0.4861829,6.564382,0.4850049,0.369499,1457.402,75895570
5.3,0.3702763,26.24255,1439.215,76.0564,0,0,0,0,0,0.3702763,0.4872057,6.560638,0.4860227,0.3702763,1467.591,76426950
5.35,0.3710536,26.25419,1448.584,76.55151,0,0,0,0,0,0.3710536,0.4882284,6.563548,0.4870404,0.3710536,1477.145,76925260
5.4,0.3718906,26.24929,1457.368,77.01572,0,0,0,0,0,0.3718906,0.4893298,6.562323,0.4881365,0.3718906,1486.102,77392580
5.45,0.3727277,26.24687,1468.023,77.57879,0,0,0,0,0,0.3727277,0.4904311,6.561718,0.4892324,0.3727277,1496.967,77959260
5.5,0.373505,26.25517,1478.94,78.15568,0,0,0,0,0,0.373505,0.4914539,6.563791,0.4902502,0.373505,1508.099,78539780
5.55,0.374342,26.23962,1488.58,78.66512,0,0,0,0,0,0.374342,0.4925553,6.559904,0.4913462,0.374342,1517.929,79052600
5.6,0.3751791,26.2631,1498.697,79.19975,0,0,0,0,0,0.3751791,0.4936567,6.565775,0.4924422,0.3751791,1528.245,79590720
5.65,0.3760759,26.23364,1509.452,79.76811,0,0,0,0,0,0.3760759,0.4948367,6.558409,0.4936164,0.3760759,1539.213,80162830
5.7,0.3769129,26.26826,1519.882,80.31928,0,0,0,0,0,0.376913,0.4959381,6.567064,0.4947124,0.3769129,1549.848,80717620
5.75,0.37775,26.23044,1530.257,80.86757,0,0,0,0,0,0.37775,0.4970395,6.55761,0.4958083,0.37775,1560.428,81269510
5.8,0.3785871,26.26546,1540.372,81.40209,0,0,0,0,0,0.3785871,0.4981409,6.566366,0.4969043,0.3785871,1570.742,81807590
5.85,0.3795437,26.24188,1552.181,82.02617,0,0,0,0,0,0.3795437,0.4993996,6.560469,0.4981567,0.3795437,1582.784,82435800
5.9,0.3803807,26.25146,1564.393,82.67151,0,0,0,0,0,0.3803807,0.500501,6.562864,0.4992526,0.3803807,1595.237,83085280
5.95,0.3812178,26.2518,1573.351,83.14491,0,0,0,0,0,0.3812178,0.5016024,6.562951,0.5003485,0.3812178,1604.372,83561960
6,0.3819951,26.23342,1582.809,83.64473,0,0,0,0,0,0.3819951,0.502625,6.558355,0.5013661,0.3819951,1614.016,84065150
6.05,0.3827723,26.27798,1592.072,84.13422,0,0,0,0,0,0.3827723,0.5036477,6.569494,0.5023837,0.3827723,1623.461,84557950
6.1,0.3836094,26.21686,1601.74,84.64513,0,0,0,0,0,0.3836094,0.5047492,6.554215,0.5034796,0.3836094,1633.32,85072380
6.15,0.3843268,26.27723,1610.086,85.08617,0,0,0,0,0,0.3843268,0.5056932,6.569308,0.5044188,0.3843268,1641.83,85516440
6.2,0.3851639,26.22786,1619.679,85.59316,0,0,0,0,0,0.3851639,0.5067946,6.556965,0.5055147,0.3851639,1651.613,86026950
6.25,0.3860607,26.27027,1630.602,86.17036,0,0,0,0,0,0.3860607,0.5079747,6.567566,0.5066888,0.3860607,1662.751,86608090
6.3,0.3869576,26.22982,1640.647,86.7012,0,0,0,0,0,0.3869576,0.5091547,6.557456,0.507863,0.3869576,1672.994,87142650
6.35,0.3877348,26.25265,1651.05,87.25095,0,0,0,0,0,0.3877348,0.5101774,6.563163,0.5088804,0.3877348,1683.602,87696090
6.4,0.3886317,26.26951,1660.825,87.76756,0,0,0,0,0,0.3886317,0.5113575,6.567376,0.5100545,0.3886317,1693.571,88216360
6.45,0.3894688,26.21688,1670.911,88.30053,0,0,0,0,0,0.3894688,0.5124589,6.554219,0.5111503,0.3894688,1703.855,88753040
6.5,0.3903656,26.28303,1682.582,88.9173,0,0,0,0,0,0.3903656,0.513639,6.570757,0.5123243,0.3903656,1715.756,89374020
6.55,0.3911428,26.22273,1692.898,89.46243,0,0,0,0,0,0.3911428,0.5146616,6.555683,0.5133418,0.3911428,1726.275,89922860
6.6,0.3919201,26.27856,1701.214,89.90194,0,0,0,0,0,0.3919201,0.5156844,6.569641,0.5143593,0.3919201,1734.756,90365550
6.65,0.3926974,26.21662,1710.397,90.38719,0,0,0,0,0,0.3926974,0.5167071,6.554155,0.5153768,0.3926974,1744.119,90854230
6.7,0.3935344,26.27569,1720.281,90.90954,0,0,0,0,0,0.3935344,0.5178084,6.568922,0.5164724,0.3935344,1754.199,91380270
6.75,0.3943117,26.2412,1730.011,91.42372,0,0,0,0,0,0.3943116,0.5188311,6.5603,0.5174898,0.3943117,1764.12,91898050
6.8,0.395089,26.24011,1739.442,91.92211,0,0,0,0,0,0.395089,0.5198539,6.560028,0.5185073,0.395089,1773.737,92399970
6.85,0.3959858,26.2664,1748.957,92.42491,0,0,0,0,0,0.3959858,0.5210339,6.566599,0.5196813,0.3959858,1783.439,92906470
6.9,0.3968826,26.22671,1759.911,93.0038,0,0,0,0,0,0.3968827,0.522214,6.556678,0.5208552,0.3968826,1794.61,93489480
6.95,0.3977197,26.27269,1770.602,93.56876,0,0,0,0,0,0.3977197,0.5233154,6.568173,0.5219509,0.3977197,1805.511,94058420
7,0.3985567,26.22085,1780.622,94.0983,0,0,0,0,0,0.3985567,0.5244167,6.555212,0.5230465,0.3985567,1815.729,94591770
7.05,0.3994536,26.279,1790.733,94.63263,0,0,0,0,0,0.3994536,0.5255968,6.569751,0.5242204,0.3994536,1826.04,95130020
7.1,0.4003504,26.23266,1800.73,95.16094,0,0,0,0,0,0.4003504,0.5267769,6.558165,0.5253943,0.4003504,1836.234,95662230
7.15,0.4011875,26.25108,1811.86,95.74908,0,0,0,0,0,0.4011874,0.5278782,6.56277,0.5264898,0.4011875,1847.583,96254520
7.2,0.401905,26.26072,1821.247,96.24516,0,0,0,0,0,0.401905,0.5288224,6.565179,0.527429,0.401905,1857.155,96754120
7.25,0.402742,26.23309,1829.745,96.69424,0,0,0,0,0,0.402742,0.5299237,6.558274,0.5285245,0.402742,1865.821,97206640
7.3,0.4035791,26.26645,1839.853,97.22842,0,0,0,0,0,0.4035791,0.5310251,6.566613,0.5296201,0.4035791,1876.128,97744720
7.35,0.4043563,26.22026,1850.144,97.77222,0,0,0,0,0,0.4043563,0.5320478,6.555066,0.5306374,0.4043563,1886.621,98292410
7.4,0.4051336,26.28672,1858.128,98.19415,0,0,0,0,0,0.4051336,0.5330706,6.57168,0.5316548,0.4051336,1894.763,98717590
7.45,0.4059706,26.21495,1867.582,98.69376,0,0,0,0,0,0.4059706,0.5341719,6.553738,0.5327503,0.4059706,1904.404,99220950
7.5,0.4068675,26.27171,1878.058,99.24737,0,0,0,0,0,0.4068675,0.5353519,6.567927,0.533924,0.4068675,1915.086,99778690
7.55,0.4077643,26.23832,1888.211,99.7839,0,0,0,0,0,0.4077643,0.536532,6.559579,0.5350978,0.4077643,1925.439,100319300
7.6,0.4086014,26.25183,1899.607,100.3861,0,0,0,0,0,0.4086013,0.5376334,6.562956,0.5361932,0.4086014,1937.06,100925900
7.65,0.4094384,26.25489,1909.182,100.8922,0,0,0,0,0,0.4094384,0.5387348,6.563723,0.5372888,0.4094384,1946.824,101435700
7.7,0.4103951,26.23263,1918.671,101.3936,0,0,0,0,0,0.4103951,0.5399935,6.558156,0.5385408,0.4103951,1956.5,101941100
7.75,0.4111723,26.27965,1929.021,101.9406,0,0,0,0,0,0.4111723,0.5410162,6.569913,0.539558,0.4111723,1967.054,102492100
7.8,0.4119496,26.20376,1938.21,102.4262,0,0,0,0,0,0.4119496,0.5420389,6.550939,0.5405752,0.4119496,1976.425,102981400
7.85,0.4127268,26.29623,1946.35,102.8563,0,0,0,0,0,0.4127268,0.5430616,6.574057,0.5415924,0.4127268,1984.725,103414900
7.9,0.4136237,26.20518,1956.151,103.3742,0,0,0,0,0,0.4136237,0.5442417,6.551296,0.5427661,0.4136237,1994.719,103936900
7.95,0.414401,26.28068,1967.22,103.9592,0,0,0,0,0,0.414401,0.5452644,6.570169,0.5437832,0.414401,2006.006,104526000
8,0.4151782,26.22778,1976.422,104.4455,0,0,0,0,0,0.4151782,0.5462871,6.556945,0.5448004,0.4151782,2015.389,105016000
8.05,0.4159555,26.27205,1984.237,104.8585,0,0,0,0,0,0.4159555,0.5473098,6.568013,0.5458175,0.4159555,2023.359,105432400
8.1,0.4168523,26.23559,1994.154,105.3825,0,0,0,0,0,0.4168524,0.5484899,6.558897,0.5469912,0.4168523,2033.471,105960500
8.15,0.4177492,26.22701,2004.997,105.9556,0,0,0,0,0,0.4177492,0.54967,6.556753,0.5481648,0.4177492,2044.528,106538000
8.200001,0.4185862,26.30479,2015.653,106.5187,0,0,0,0,0,0.4185863,0.5507714,6.576198,0.5492602,0.4185862,2055.394,107105300
8.25,0.4194233,26.19803,2025.499,107.039,0,0,0,0,0,0.4194233,0.5518728,6.549506,0.5503555,0.4194233,2065.434,107629700
8.3,0.4203201,26.27085,2035.6,107.5728,0,0,0,0,0,0.4203202,0.5530528,6.567712,0.5515291,0.4203201,2075.734,108167700
8.35,0.421217,26.23475,2046.241,108.1351,0,0,0,0,0,0.421217,0.5542328,6.558688,0.5527026,0.421217,2086.585,108734500
8.400001,0.4219942,26.27964,2055.207,108.609,0,0,0,0,0,0.4219943,0.5552556,6.569909,0.5537197,0.4219942,2095.728,109212000
8.450001,0.4227715,26.21277,2063.48,109.0462,0,0,0,0,0,0.4227715,0.5562783,6.553192,0.5547368,0.4227715,2104.164,109652800
8.5,0.4236085,26.26405,2072.401,109.5176,0,0,0,0,0,0.4236085,0.5573797,6.566011,0.5558321,0.4236085,2113.261,110128000
8.55,0.4244456,26.26329,2082.208,110.0359,0,0,0,0,0,0.4244456,0.558481,6.565823,0.5569273,0.4244456,2123.262,110650400
8.6,0.4251631,26.22439,2091.049,110.5031,0,0,0,0,0,0.4251631,0.5594251,6.556098,0.5578661,0.4251631,2132.277,111121200
8.650001,0.4259403,26.27116,2099.486,110.9489,0,0,0,0,0,0.4259403,0.5604478,6.567789,0.5588832,0.4259403,2140.88,111570700
8.700001,0.4268372,26.23191,2109.658,111.4865,0,0,0,0,0,0.4268372,0.5616279,6.557979,0.5600566,0.4268372,2151.253,112112600
8.75,0.4277938,26.27679,2120.126,112.0396,0,0,0,0,0,0.4277938,0.5628866,6.569198,0.5613083,0.4277938,2161.927,112670300
8.8,0.4286907,26.2011,2131.094,112.6192,0,0,0,0,0,0.4286906,0.5640666,6.550275,0.5624818,0.4286907,2173.111,113254500
8.85,0.4294679,26.29866,2140.132,113.0969,0,0,0,0,0,0.4294679,0.5650893,6.574664,0.5634987,0.4294679,2182.327,113736000
8.900001,0.4303647,26.22108,2149.405,113.5869,0,0,0,0,0,0.4303648,0.5662694,6.555269,0.5646721,0.4303647,2191.783,114230100
8.950001,0.4312018,26.24608,2158.508,114.0679,0,0,0,0,0,0.4312018,0.5673708,6.561521,0.5657673,0.4312018,2201.065,114715100
9,0.4320389,26.26692,2168.758,114.6096,0,0,0,0,0,0.4320389,0.5684722,6.566729,0.5668625,0.4320389,2211.518,115261100
9.05,0.4327564,26.23789,2176.628,115.0255,0,0,0,0,0,0.4327563,0.5694162,6.559474,0.5678012,0.4327564,2219.542,115680500
9.1,0.4335934,26.26137,2184.883,115.4618,0,0,0,0,0,0.4335934,0.5705176,6.565343,0.5688963,0.4335934,2227.961,116120500
9.150001,0.4344304,26.22201,2193.858,115.9361,0,0,0,0,0,0.4344304,0.571619,6.555503,0.5699914,0.4344304,2237.113,116598800
9.200001,0.4352675,26.28815,2203.461,116.4435,0,0,0,0,0,0.4352675,0.5727204,6.572036,0.5710866,0.4352675,2246.905,117110400
9.25,0.435985,26.21636,2211.11,116.8477,0,0,0,0,0,0.4359849,0.5736644,6.55409,0.5720252,0.435985,2254.704,117518000
9.3,0.436822,26.25542,2219.938,117.3143,0,0,0,0,0,0.436822,0.5747658,6.563856,0.5731203,0.436822,2263.707,117988500
9.35,0.4376591,26.26059,2230.657,117.8807,0,0,0,0,0,0.437659,0.5758672,6.565147,0.5742154,0.4376591,2274.637,118559600
9.400001,0.4385559,26.23417,2239.875,118.3678,0,0,0,0,0,0.4385559,0.5770472,6.558543,0.5753887,0.4385559,2284.036,119050900
9.450001,0.439393,26.25747,2250.558,118.9324,0,0,0,0,0,0.439393,0.5781487,6.564367,0.5764838,0.439393,2294.93,119620000
9.5,0.44023,26.23921,2259.771,119.4193,0,0,0,0,0,0.44023,0.57925,6.559801,0.5775788,0.44023,2304.325,120111000
